K6378K03R00B  C2003 09 23.86382 17 48 40.95 +29 27 03.5          17.0 Vri5302940
K6378K03R00B  C2003 09 23.86432 17 48 41.03 +29 27 07.4          16.7 Vri5302940
K6378K03R00B  C2003 09 23.86533 17 48 41.09 +29 27 15.9          16.9 Vri5302940
K6378K03R00B  C2003 09 23.86585 17 48 41.13 +29 27 19.8          17.2 Vri5302940
K6378K03R00B  C2003 09 23.86636 17 48 41.23 +29 27 24.1          17.4 Vri5302940
K6378K03R00B  C2003 09 23.86686 17 48 41.25 +29 27 28.2          17.0 Vri5302940
K6378K03R00B  C2003 09 23.86736 17 48 41.23 +29 27 32.7          17.3 Vri5302940
K6378K03R00B  C2003 09 23.86787 17 48 41.32 +29 27 37.0          17.4 Vri5302940
K6378K03R00B  C2003 09 23.89205 17 48 44.05 +29 30 53.4          16.7 Vri5302940
K6378K03R00B  C2003 09 23.89254 17 48 44.10 +29 30 57.0          17.1 Vri5302940
K6378K03R00B  C2003 09 23.89305 17 48 44.13 +29 31 01.6          17.7 Vri5302940
K6378K03R00B  C2003 09 23.89355 17 48 44.17 +29 31 05.7          17.1 Vri5302940
K6378K03R00B  C2003 09 23.89405 17 48 44.23 +29 31 10.0          17.1 Vri5302940
K6378K03R00B  C2003 09 23.89455 17 48 44.30 +29 31 13.8          16.9 Vri5302940
K6378K03R00B  C2003 09 23.89506 17 48 44.27 +29 31 18.3          17.2 Vri5302940
K6378K03R00B  C2003 09 23.89557 17 48 44.41 +29 31 22.2          17.2 Vri5302940
K6378K03R00B  C2003 09 23.89606 17 48 44.45 +29 31 26.8          17.0 Vri5302940
K6378K03R00B  C2003 09 23.89657 17 48 44.53 +29 31 30.7          17.3 Vri5302940
K6378K03R00B  C2003 09 24.10963 17 49 12.88 +30 01 39.2          17.0  ci5302704
K6378K03R00B  C2003 09 24.12210 17 49 14.17 +30 03 20.1          16.6  ci5302704
K6378K03R00B  C2003 09 24.14714 17 49 16.62 +30 06 45.5          16.9  ci5302704
K6378K03R00B  C2003 09 24.15980 17 49 17.89 +30 08 28.9          17.2  ci5302704
K6378K03R00B  C2003 09 24.76057 17 50 39.72 +31 31 54.5                di5302118
K6378K03R00B  C2003 09 24.76164 17 50 39.84 +31 32 03.6                di5302118
K6378K03R00B  C2003 09 24.76253 17 50 39.94 +31 32 10.9                di5302118
K6378K03R00B  C2003 09 24.76437 17 50 40.13 +31 32 26.2          16.2 Rdi5302118
K6378K03R00B  C2003 09 25.80696 17 53 05.03 +33 58 38.1          16.3 Vri5302240
K6378K03R00B  C2003 09 25.80770 17 53 05.12 +33 58 44.4          16.3 Vri5302240
K6378K03R00B  C2003 09 25.80845 17 53 05.21 +33 58 50.5          16.4 Vri5302240
K6378K03R00B  C2003 09 25.81068 17 53 05.47 +33 59 09.0          16.4 Vri5302240
K6378K03R00B  C2003 09 25.81218 17 53 05.65 +33 59 21.6          16.4 Vri5302240
K6378K03R00B  C2003 09 25.81293 17 53 05.74 +33 59 27.7          16.3 Vri5302240
K6378K03R00B  C2003 09 25.81442 17 53 05.92 +33 59 40.1          16.2 Vri5302240
K6378K03R00B  C2003 09 25.81591 17 53 06.09 +33 59 52.6          16.4 Vri5302240
K6378K03R00B  C2003 09 25.81741 17 53 06.28 +34 00 04.8          16.4 Vri5302240
K6378K03R00B  C2003 09 26.42627 17 54 36.66 +35 26 26.6          16.7 V i5302300
K6378K03R00B  C2003 09 26.42759 17 54 36.79 +35 26 37.1          16.9 V i5302300
K6378K03R00B  C2003 09 26.42891 17 54 36.98 +35 26 48.4          17.1 V i5302300
K6378K03R00B  C2003 09 26.43024 17 54 37.07 +35 27 00.4          16.8 V i5302300
K6378K03R00B  C2003 09 26.43156 17 54 37.27 +35 27 11.7          16.5 V i5302300
K6378K03R00B  C2003 09 27.77622 17 58 08.60 +38 37 03.9          16.1 Rdi6260118
K6378K03R00B  C2003 09 27.77799 17 58 08.82 +38 37 18.7          15.5 Rdi6260118
K6378K03R00B  C2003 09 27.77885 17 58 08.99 +38 37 26.3          16.1 Rdi6260118
K6378K03R00B  C2003 09 27.78034 17 58 09.16 +38 37 38.4          16.0 Rdi6260118
K6378K03R00B  C2003 09 28.40891 17 59 56.05 +40 07 09.1          17.4 V i6260300
K6378K03R00B  C2003 09 28.41024 17 59 56.32 +40 07 18.6          17.0 V i6260300
K6378K03R00B  C2003 09 28.41292 17 59 56.61 +40 07 42.7          16.7 V i6260300
K6378K03R00B  C2003 09 28.41424 17 59 56.77 +40 07 53.7          16.8 V i6260300
K6378K03R00B  C2003 09 28.85069 18 01 12.00 +41 09 05.2          16.4 Voi6260940
